548 3003
366 21 39
367 7 9
368 5 50
369 18 35
370 8 25
371 27 49
372 26 5
373 23 10
374 6 47
375 27 3
376 13 17
377 4 27
378 18 42
379 15 46
380 20 33
381 19 1
382 23 35
383 11 9
384 24 8
385 23 3
386 25 11
387 23 40
388 25 25
389 2 11
390 3 28
391 5 25
392 17 48
393 23 16
394 30 28
395 2 11
396 12 50
397 21 34
398 6 23
399 14 21
400 13 36
401 13 17
402 16 27
403 18 13
404 11 9
405 25 23
406 9 39
407 19 35
408 28 1
409 20 29
410 18 13
411 30 41
412 24 2
413 24 49
414 5 17
415 19 9
416 4 41
417 7 2
418 27 34
419 14 19
420 5 40
421 3 35
422 28 41
423 21 15
424 2 22
425 6 21
426 15 35
427 24 48
428 16 37
429 29 12
430 16 17
431 20 11
432 10 46
433 22 28
434 12 27
435 27 28
436 26 41
437 12 45
438 12 32
439 2 25
440 3 7
441 7 39
442 11 10
443 9 28
444 9 37
445 30 6
446 15 9
447 26 16
448 7 30
449 14 40
450 6 42
451 17 24
452 22 30
453 30 15
454 13 31
455 21 17
456 29 38
457 16 31
458 19 46
459 19 49
460 14 48
461 4 38
462 28 22
463 6 16
464 1 49
465 5 8
466 12 23
467 21 25
468 2 3
469 12 16
470 13 32
471 13 24
472 21 40
473 4 22
474 5 12
475 20 18
476 1 24
477 7 21
478 15 12
479 16 47
480 22 43
481 4 5
482 17 37
483 20 21
484 29 23
485 16 23
486 24 18
487 6 27
488 17 50
489 8 43
490 23 17
491 22 24
492 20 19
493 6 36
494 2 33
495 2 44
496 25 36
497 10 44
498 22 29
499 14 12
500 21 1
501 14 7
502 11 30
503 13 29
504 21 32
505 2 43
506 8 33
507 28 40
508 13 13
509 15 35
510 16 9
511 30 22
512 14 29
513 5 17
514 30 30
515 30 12
516 1 13
517 10 3
518 24 2
519 21 24
520 3 2
521 27 33
522 7 34
523 22 39
524 27 48
525 25 44
526 6 4
527 5 1
528 25 30
529 29 44
530 11 48
531 27 43
532 3 27
533 5 6
534 28 26
535 2 13
536 9 50
537 17 15
538 13 18
539 26 31
540 27 30
541 4 23
542 6 39
543 5 20
544 10 46
545 23 30
546 15 19
547 23 7
548 25 17
