655 3422
343 13 3
344 3 23
345 16 8
346 9 13
347 9 46
348 6 41
349 1 14
350 18 27
351 21 18
352 9 25
353 15 2
354 30 48
355 28 16
356 14 40
357 23 23
358 19 25
359 17 13
360 9 24
361 11 9
362 26 29
363 15 13
364 29 47
365 6 19
366 3 18
367 16 4
368 23 40
369 15 2
370 19 22
371 10 42
372 23 4
373 14 43
374 21 42
375 15 29
376 15 25
377 8 3
378 5 44
379 25 26
380 20 43
381 4 12
382 10 31
383 17 4
384 10 21
385 8 8
386 4 27
387 22 6
388 2 17
389 28 12
390 19 5
391 13 23
392 29 30
393 27 36
394 25 42
395 21 14
396 14 6
397 27 45
398 26 44
399 9 7
400 6 6
401 16 10
402 24 17
403 27 15
404 4 17
405 9 42
406 21 21
407 16 49
408 2 43
409 6 26
410 26 46
411 9 21
412 3 17
413 15 38
414 10 13
415 24 26
416 30 10
417 17 3
418 8 3
419 10 11
420 29 48
421 24 39
422 8 20
423 30 21
424 14 25
425 26 49
426 23 36
427 1 25
428 22 35
429 15 12
430 30 10
431 9 21
432 1 25
433 6 49
434 7 45
435 19 48
436 24 13
437 16 13
438 14 27
439 23 47
440 4 30
441 27 28
442 5 17
443 4 16
444 3 18
445 19 2
446 18 19
447 15 48
448 13 50
449 26 22
450 4 7
451 9 39
452 11 6
453 11 4
454 23 33
455 12 36
456 4 48
457 13 28
458 4 16
459 3 16
460 26 24
461 30 15
462 2 46
463 22 37
464 25 10
465 18 38
466 8 26
467 8 38
468 11 28
469 3 15
470 12 44
471 20 25
472 21 14
473 22 6
474 2 46
475 13 19
476 21 44
477 23 13
478 9 46
479 21 33
480 15 8
481 22 24
482 3 49
483 23 15
484 8 5
485 30 39
486 30 31
487 25 42
488 27 18
489 27 30
490 16 20
491 8 36
492 13 30
493 20 4
494 5 50
495 16 32
496 17 8
497 25 41
498 28 20
499 8 36
500 4 37
501 24 26
502 9 41
503 7 15
504 18 14
505 24 23
506 5 43
507 9 49
508 22 10
509 22 49
510 30 38
511 30 18
512 7 36
513 11 4
514 25 18
515 1 31
516 16 15
517 16 26
518 27 24
519 13 14
520 17 38
521 17 23
522 21 47
523 22 2
524 6 25
525 30 17
526 4 31
527 27 10
528 29 47
529 6 23
530 16 6
531 5 23
532 22 12
533 8 28
534 26 42
535 2 24
536 10 30
537 17 10
538 26 20
539 3 33
540 4 15
541 12 10
542 15 38
543 9 13
544 6 36
545 28 3
546 4 42
547 5 17
548 14 24
549 5 41
550 16 38
551 4 47
552 29 10
553 16 46
554 11 18
555 8 25
556 12 31
557 14 29
558 18 4
559 1 5
560 12 30
561 27 35
562 22 33
563 1 27
564 19 47
565 27 26
566 16 30
567 4 4
568 12 29
569 29 22
570 28 29
571 28 30
572 9 33
573 20 29
574 9 50
575 3 30
576 2 42
577 26 3
578 6 18
579 11 36
580 15 47
581 3 2
582 28 36
583 6 19
584 24 4
585 23 14
586 2 40
587 15 43
588 15 4
589 21 13
590 15 5
591 4 36
592 6 9
593 30 24
594 8 20
595 19 44
596 16 24
597 6 44
598 19 1
599 14 25
600 6 6
601 18 38
602 26 32
603 2 20
604 27 2
605 24 41
606 6 27
607 27 4
608 17 16
609 7 14
610 6 37
611 8 3
612 30 3
613 18 21
614 23 12
615 15 8
616 7 34
617 27 14
618 17 30
619 25 3
620 11 20
621 15 37
622 6 23
623 12 32
624 29 18
625 8 26
626 26 5
627 30 18
628 19 28
629 28 13
630 11 34
631 22 7
632 19 21
633 3 35
634 30 9
635 17 31
636 29 31
637 19 24
638 4 10
639 18 44
640 9 7
641 11 36
642 1 2
643 13 19
644 19 42
645 13 21
646 27 4
647 30 45
648 14 2
649 19 24
650 20 17
651 24 40
652 20 24
653 6 5
654 25 23
655 8 13
