531 2717
285 7 48
286 10 32
287 3 9
288 7 41
289 26 4
290 30 43
291 22 3
292 9 5
293 5 1
294 23 15
295 13 48
296 12 45
297 28 32
298 2 8
299 29 13
300 29 15
301 20 29
302 18 34
303 7 24
304 14 35
305 20 13
306 29 23
307 15 47
308 17 29
309 17 40
310 6 10
311 29 29
312 16 16
313 12 48
314 5 42
315 30 44
316 6 21
317 4 6
318 24 10
319 1 30
320 26 10
321 4 24
322 23 11
323 30 11
324 21 19
325 2 38
326 8 40
327 26 35
328 17 29
329 2 32
330 30 43
331 25 28
332 25 48
333 5 21
334 29 15
335 10 7
336 17 43
337 2 11
338 15 4
339 1 46
340 2 23
341 23 1
342 24 1
343 15 21
344 9 19
345 2 1
346 1 28
347 20 28
348 7 14
349 28 37
350 28 47
351 13 4
352 11 27
353 14 46
354 30 37
355 1 1
356 1 25
357 1 24
358 25 37
359 26 6
360 15 49
361 26 18
362 6 37
363 25 4
364 30 42
365 23 29
366 20 35
367 3 32
368 3 48
369 9 42
370 6 19
371 2 46
372 16 44
373 30 20
374 1 15
375 5 37
376 6 32
377 14 43
378 28 50
379 7 19
380 21 39
381 8 32
382 25 32
383 24 38
384 9 42
385 21 15
386 3 23
387 12 8
388 8 31
389 27 50
390 28 4
391 7 13
392 15 42
393 27 5
394 12 3
395 23 34
396 23 20
397 26 20
398 1 31
399 29 32
400 12 39
401 8 36
402 3 9
403 23 33
404 22 22
405 2 41
406 5 20
407 13 11
408 12 11
409 7 5
410 26 40
411 8 8
412 21 5
413 19 12
414 27 39
415 15 9
416 28 44
417 6 42
418 2 39
419 24 43
420 2 6
421 3 38
422 25 37
423 8 38
424 8 15
425 12 13
426 6 32
427 12 16
428 28 3
429 9 25
430 1 25
431 25 20
432 28 30
433 12 20
434 20 35
435 14 31
436 22 49
437 10 19
438 15 20
439 6 34
440 16 48
441 8 41
442 21 22
443 16 18
444 26 37
445 4 16
446 1 28
447 16 29
448 20 49
449 20 29
450 15 13
451 22 29
452 3 33
453 7 50
454 2 2
455 23 37
456 21 33
457 7 33
458 26 35
459 21 31
460 23 44
461 16 33
462 14 33
463 13 33
464 3 12
465 3 18
466 27 26
467 16 39
468 9 44
469 30 10
470 25 23
471 27 48
472 7 25
473 10 12
474 9 30
475 14 33
476 16 41
477 16 1
478 14 30
479 23 8
480 14 47
481 25 22
482 3 22
483 22 31
484 15 2
485 20 12
486 6 38
487 9 32
488 3 40
489 5 23
490 2 38
491 26 47
492 8 23
493 29 3
494 14 31
495 21 47
496 7 37
497 28 1
498 1 30
499 11 27
500 11 23
501 8 6
502 22 48
503 19 26
504 18 33
505 11 9
506 2 8
507 27 1
508 30 5
509 6 33
510 7 18
511 2 15
512 24 49
513 6 16
514 10 48
515 23 10
516 22 32
517 27 36
518 22 5
519 21 21
520 29 11
521 11 12
522 28 37
523 23 49
524 23 20
525 24 29
526 7 15
527 25 42
528 15 12
529 8 45
530 22 2
531 6 33
