596 3203
496 4 30
497 5 18
498 16 35
499 14 34
500 11 2
501 2 49
502 2 40
503 3 11
504 9 16
505 7 19
506 2 22
507 2 33
508 21 24
509 4 45
510 29 31
511 28 42
512 10 4
513 1 37
514 18 5
515 1 48
516 6 24
517 7 20
518 3 41
519 10 12
520 6 38
521 22 9
522 29 3
523 22 9
524 18 7
525 14 6
526 30 33
527 18 1
528 18 10
529 18 26
530 24 10
531 25 22
532 3 23
533 21 47
534 23 22
535 30 19
536 30 41
537 27 20
538 13 20
539 9 21
540 27 34
541 8 16
542 8 27
543 18 5
544 27 5
545 30 50
546 6 5
547 11 48
548 17 13
549 27 42
550 15 6
551 30 46
552 17 38
553 25 41
554 28 45
555 13 36
556 8 41
557 3 47
558 29 20
559 2 5
560 17 33
561 7 42
562 9 27
563 22 18
564 2 38
565 19 28
566 5 20
567 5 43
568 27 39
569 4 14
570 24 48
571 9 13
572 20 3
573 30 9
574 23 13
575 13 49
576 15 21
577 22 36
578 28 33
579 3 41
580 22 13
581 28 17
582 22 42
583 9 38
584 22 44
585 4 17
586 12 4
587 22 33
588 7 43
589 11 29
590 5 6
591 29 1
592 26 20
593 26 25
594 25 40
595 5 28
596 2 34
