591 3098
499 8 31
500 25 6
501 2 45
502 20 14
503 10 45
504 23 27
505 29 44
506 20 31
507 22 6
508 30 28
509 7 29
510 23 23
511 17 14
512 19 44
513 23 25
514 15 20
515 17 1
516 26 10
517 15 7
518 3 14
519 21 5
520 1 11
521 21 50
522 21 14
523 7 32
524 1 13
525 30 25
526 25 8
527 9 46
528 13 3
529 2 9
530 23 28
531 19 48
532 20 4
533 16 12
534 19 6
535 9 11
536 16 19
537 22 8
538 2 19
539 9 24
540 3 50
541 9 20
542 29 39
543 25 11
544 1 36
545 22 13
546 5 30
547 2 4
548 5 17
549 8 4
550 14 36
551 4 41
552 6 26
553 18 37
554 16 38
555 22 28
556 9 10
557 7 47
558 30 13
559 10 43
560 18 31
561 7 13
562 10 21
563 8 45
564 17 35
565 30 13
566 30 15
567 13 25
568 12 3
569 3 37
570 2 25
571 7 31
572 16 13
573 17 38
574 6 38
575 30 25
576 18 36
577 29 28
578 6 7
579 4 45
580 21 23
581 29 13
582 19 13
583 9 31
584 25 4
585 27 9
586 20 35
587 29 15
588 30 17
589 4 27
590 25 33
591 11 22
