514 2896
361 20 37
362 30 26
363 16 11
364 8 22
365 23 20
366 8 39
367 21 18
368 3 9
369 6 9
370 7 23
371 28 16
372 22 21
373 23 36
374 24 37
375 18 30
376 28 20
377 27 47
378 15 4
379 27 13
380 5 12
381 4 22
382 22 35
383 11 24
384 23 47
385 14 12
386 1 41
387 7 12
388 3 11
389 19 28
390 27 17
391 27 24
392 28 25
393 12 32
394 10 28
395 4 4
396 11 30
397 18 42
398 24 20
399 17 8
400 28 50
401 21 38
402 2 49
403 12 4
404 9 2
405 21 7
406 28 40
407 12 7
408 16 3
409 29 46
410 23 34
411 1 23
412 23 28
413 27 28
414 30 33
415 8 17
416 5 8
417 17 26
418 17 8
419 2 17
420 19 12
421 14 29
422 23 5
423 25 21
424 10 25
425 18 42
426 9 18
427 26 23
428 28 32
429 23 47
430 27 40
431 23 3
432 19 21
433 28 7
434 28 9
435 14 39
436 13 47
437 9 27
438 13 5
439 27 12
440 10 16
441 23 40
442 24 19
443 24 33
444 2 16
445 9 20
446 7 43
447 12 6
448 24 2
449 22 43
450 30 35
451 13 34
452 23 3
453 1 36
454 8 9
455 19 39
456 25 2
457 10 10
458 22 43
459 22 25
460 19 22
461 27 17
462 6 18
463 12 31
464 9 34
465 26 31
466 30 10
467 4 3
468 13 26
469 20 22
470 7 38
471 20 13
472 11 39
473 2 14
474 23 15
475 1 43
476 28 37
477 20 5
478 4 31
479 16 25
480 26 13
481 5 38
482 2 20
483 2 34
484 26 31
485 25 34
486 20 16
487 16 13
488 26 19
489 8 39
490 15 20
491 21 24
492 26 42
493 28 12
494 25 13
495 26 42
496 15 42
497 29 49
498 13 20
499 22 10
500 12 37
501 23 24
502 14 40
503 8 10
504 8 15
505 28 42
506 15 30
507 25 42
508 4 45
509 23 48
510 19 40
511 9 36
512 23 18
513 4 46
514 29 15
