665 3369
384 17 32
385 8 45
386 12 4
387 11 7
388 1 26
389 19 46
390 5 24
391 20 33
392 3 49
393 1 4
394 28 30
395 4 8
396 25 13
397 4 9
398 6 21
399 19 12
400 25 46
401 19 46
402 11 49
403 2 2
404 16 23
405 17 10
406 26 28
407 3 1
408 28 23
409 4 27
410 4 50
411 24 48
412 2 40
413 6 7
414 10 46
415 21 16
416 12 29
417 1 44
418 29 15
419 17 4
420 7 45
421 3 34
422 14 7
423 14 1
424 29 40
425 27 32
426 9 13
427 21 50
428 2 37
429 9 13
430 12 31
431 29 25
432 21 41
433 21 39
434 15 17
435 24 43
436 24 8
437 7 37
438 15 12
439 10 45
440 21 16
441 29 41
442 10 9
443 23 31
444 7 1
445 14 31
446 21 24
447 25 43
448 24 25
449 21 21
450 14 26
451 13 9
452 15 39
453 27 49
454 23 36
455 26 3
456 12 24
457 26 33
458 4 38
459 24 31
460 18 9
461 21 20
462 2 17
463 2 47
464 14 44
465 17 39
466 11 30
467 17 5
468 10 43
469 16 22
470 19 3
471 7 32
472 26 22
473 4 11
474 19 29
475 1 48
476 17 3
477 19 20
478 20 32
479 27 15
480 25 35
481 13 47
482 4 1
483 21 36
484 3 8
485 7 23
486 30 35
487 4 37
488 28 20
489 8 18
490 18 40
491 5 37
492 13 33
493 28 14
494 26 26
495 10 42
496 21 32
497 8 26
498 12 41
499 21 26
500 10 18
501 19 10
502 24 4
503 18 12
504 5 45
505 29 25
506 17 46
507 3 31
508 10 20
509 14 46
510 8 23
511 17 8
512 6 27
513 13 39
514 7 44
515 14 16
516 23 14
517 17 18
518 30 25
519 29 44
520 21 10
521 18 7
522 15 30
523 27 36
524 12 32
525 21 49
526 16 20
527 8 13
528 16 40
529 21 14
530 15 17
531 21 49
532 20 8
533 7 49
534 4 47
535 15 4
536 8 12
537 23 14
538 14 49
539 30 45
540 13 32
541 5 38
542 3 2
543 11 48
544 23 3
545 23 28
546 19 44
547 28 1
548 21 46
549 19 34
550 15 45
551 9 2
552 27 1
553 28 2
554 20 19
555 26 34
556 30 40
557 21 3
558 11 23
559 12 35
560 16 15
561 2 44
562 10 42
563 26 10
564 17 47
565 15 33
566 1 35
567 7 47
568 16 4
569 28 37
570 22 45
571 20 23
572 6 42
573 7 28
574 25 29
575 3 42
576 15 26
577 27 4
578 17 33
579 15 6
580 29 11
581 18 19
582 5 24
583 18 32
584 19 17
585 8 50
586 14 39
587 15 49
588 21 1
589 27 45
590 1 41
591 8 27
592 16 24
593 22 35
594 26 48
595 20 34
596 18 29
597 15 5
598 15 24
599 26 33
600 30 4
601 5 5
602 22 9
603 24 24
604 1 32
605 10 42
606 2 7
607 30 39
608 21 2
609 3 36
610 19 12
611 2 9
612 13 28
613 13 47
614 1 48
615 29 42
616 3 13
617 27 47
618 13 2
619 20 34
620 15 40
621 7 6
622 16 46
623 16 28
624 19 19
625 14 48
626 2 37
627 6 24
628 14 20
629 10 14
630 17 49
631 27 22
632 3 3
633 28 36
634 26 39
635 21 40
636 8 47
637 17 26
638 2 43
639 13 43
640 21 18
641 20 42
642 24 47
643 28 19
644 18 37
645 4 36
646 7 41
647 7 50
648 15 24
649 17 1
650 5 7
651 20 42
652 3 39
653 19 46
654 1 22
655 8 43
656 11 29
657 4 45
658 27 3
659 25 44
660 30 49
661 10 26
662 29 38
663 7 35
664 4 13
665 15 28
