509 2443
227 5 13
228 15 25
229 27 22
230 21 6
231 10 18
232 27 19
233 3 20
234 17 3
235 8 5
236 25 3
237 27 21
238 4 5
239 13 35
240 18 35
241 22 13
242 25 18
243 15 11
244 2 13
245 23 32
246 10 2
247 12 7
248 13 16
249 28 21
250 30 15
251 15 44
252 30 43
253 24 33
254 7 49
255 18 6
256 5 21
257 21 29
258 18 47
259 30 31
260 22 22
261 25 31
262 15 16
263 7 49
264 11 15
265 10 50
266 1 44
267 3 50
268 27 9
269 25 35
270 9 4
271 3 43
272 4 13
273 11 13
274 11 12
275 23 22
276 15 7
277 3 12
278 14 41
279 10 4
280 27 29
281 25 38
282 13 50
283 19 11
284 30 23
285 17 18
286 16 39
287 20 1
288 3 32
289 23 14
290 16 8
291 7 30
292 24 39
293 21 38
294 2 1
295 23 38
296 19 50
297 17 3
298 29 16
299 15 8
300 18 12
301 27 16
302 12 36
303 6 5
304 29 31
305 20 14
306 28 8
307 14 3
308 19 36
309 12 30
310 26 37
311 17 17
312 6 46
313 21 36
314 1 38
315 15 50
316 29 21
317 5 50
318 26 33
319 16 26
320 15 27
321 30 2
322 15 35
323 16 33
324 30 48
325 22 6
326 24 30
327 24 21
328 25 44
329 16 35
330 11 50
331 27 31
332 10 3
333 3 27
334 25 38
335 12 1
336 15 43
337 12 49
338 7 10
339 1 47
340 17 44
341 2 42
342 13 27
343 22 48
344 30 17
345 24 3
346 28 22
347 25 37
348 5 17
349 3 11
350 7 16
351 22 23
352 9 15
353 11 35
354 14 3
355 21 32
356 8 34
357 23 20
358 30 36
359 19 32
360 4 5
361 16 21
362 16 20
363 7 50
364 29 21
365 11 45
366 29 22
367 17 47
368 26 39
369 13 12
370 13 16
371 23 40
372 9 18
373 1 11
374 5 30
375 22 9
376 16 29
377 1 11
378 8 40
379 21 38
380 30 23
381 24 50
382 16 50
383 26 33
384 20 31
385 4 32
386 26 39
387 13 46
388 18 34
389 26 12
390 25 47
391 22 50
392 15 3
393 10 25
394 22 22
395 12 3
396 14 46
397 3 41
398 7 50
399 24 39
400 20 19
401 20 27
402 7 45
403 3 14
404 8 28
405 8 42
406 7 49
407 3 3
408 21 2
409 27 42
410 4 41
411 17 19
412 28 49
413 30 36
414 8 35
415 14 30
416 3 46
417 26 12
418 12 28
419 25 19
420 26 2
421 12 34
422 1 4
423 6 3
424 17 15
425 17 32
426 17 43
427 21 44
428 21 12
429 1 40
430 18 7
431 9 50
432 2 25
433 21 43
434 24 38
435 23 11
436 1 26
437 4 43
438 9 30
439 6 37
440 26 42
441 29 2
442 16 21
443 17 26
444 22 27
445 17 31
446 23 36
447 12 36
448 22 45
449 20 17
450 2 44
451 18 22
452 29 23
453 25 49
454 14 12
455 16 49
456 13 4
457 20 40
458 24 46
459 17 7
460 15 33
461 7 7
462 20 18
463 15 33
464 12 24
465 10 45
466 30 27
467 29 38
468 1 33
469 27 5
470 6 24
471 23 48
472 17 3
473 29 2
474 10 5
475 8 24
476 17 46
477 23 7
478 15 27
479 9 29
480 2 40
481 23 21
482 28 41
483 29 19
484 5 47
485 13 20
486 20 25
487 19 48
488 9 7
489 29 29
490 1 8
491 12 50
492 3 34
493 16 17
494 10 46
495 5 14
496 26 20
497 4 5
498 2 44
499 13 37
500 10 45
501 8 11
502 30 27
503 18 48
504 5 8
505 18 46
506 5 30
507 15 19
508 25 2
509 8 27
