627 3321
429 10 23
430 1 25
431 24 50
432 27 14
433 2 16
434 23 44
435 9 20
436 30 23
437 13 35
438 19 16
439 28 14
440 12 27
441 26 24
442 7 10
443 4 13
444 7 3
445 17 49
446 29 50
447 19 26
448 24 22
449 3 8
450 16 1
451 19 5
452 23 31
453 9 3
454 8 48
455 8 40
456 14 46
457 15 42
458 5 28
459 14 21
460 23 42
461 9 11
462 2 17
463 8 7
464 9 30
465 16 6
466 21 44
467 30 5
468 5 50
469 30 24
470 19 27
471 23 24
472 2 27
473 6 26
474 17 19
475 16 39
476 3 17
477 29 4
478 5 37
479 12 25
480 8 27
481 20 50
482 30 41
483 25 46
484 2 16
485 30 40
486 22 34
487 14 14
488 13 29
489 29 19
490 29 37
491 7 11
492 15 7
493 26 41
494 25 27
495 16 13
496 3 47
497 14 25
498 30 18
499 12 31
500 23 43
501 13 27
502 17 36
503 30 41
504 6 30
505 19 16
506 18 17
507 27 24
508 5 44
509 5 20
510 21 32
511 24 25
512 30 47
513 1 19
514 7 23
515 30 1
516 15 22
517 27 43
518 29 18
519 13 24
520 30 43
521 21 19
522 9 19
523 3 34
524 23 9
525 5 35
526 10 38
527 19 19
528 26 12
529 8 2
530 16 39
531 23 50
532 2 31
533 15 20
534 21 27
535 25 50
536 12 35
537 28 30
538 16 12
539 25 18
540 20 21
541 12 11
542 18 12
543 30 46
544 3 19
545 7 8
546 19 1
547 10 20
548 24 6
549 11 34
550 4 37
551 3 5
552 3 2
553 27 28
554 14 1
555 25 33
556 12 48
557 24 31
558 20 25
559 18 34
560 13 25
561 24 3
562 7 3
563 12 10
564 10 12
565 13 43
566 10 27
567 28 22
568 29 34
569 30 42
570 6 46
571 6 9
572 14 21
573 22 3
574 5 19
575 8 39
576 25 31
577 1 22
578 25 12
579 23 44
580 25 28
581 17 24
582 4 34
583 8 34
584 29 47
585 27 4
586 14 5
587 13 37
588 15 6
589 21 20
590 4 29
591 28 19
592 29 1
593 22 44
594 2 24
595 19 39
596 3 25
597 14 9
598 10 11
599 22 28
600 19 21
601 4 5
602 5 46
603 21 49
604 3 34
605 30 26
606 2 28
607 26 22
608 10 39
609 7 41
610 15 6
611 21 17
612 22 47
613 15 42
614 17 19
615 9 18
616 9 2
617 22 13
618 19 14
619 23 1
620 7 33
621 19 10
622 12 26
623 14 41
624 15 50
625 23 29
626 7 14
627 15 39
