582 2996
483 25 12
484 16 43
485 15 8
486 7 4
487 17 30
488 15 38
489 7 33
490 17 47
491 26 1
492 15 20
493 25 3
494 17 4
495 3 16
496 15 40
497 12 33
498 4 37
499 4 40
500 1 19
501 9 7
502 12 15
503 9 26
504 3 5
505 10 41
506 3 45
507 11 9
508 6 18
509 21 4
510 11 33
511 30 26
512 13 13
513 28 8
514 1 3
515 27 32
516 11 47
517 30 42
518 14 30
519 9 18
520 14 31
521 18 38
522 7 50
523 16 43
524 17 9
525 26 38
526 21 17
527 15 15
528 20 24
529 3 30
530 26 21
531 13 47
532 18 3
533 20 33
534 12 11
535 30 18
536 1 7
537 17 17
538 6 5
539 11 25
540 23 7
541 4 3
542 15 28
543 8 6
544 13 42
545 8 28
546 22 50
547 6 31
548 24 18
549 23 38
550 8 14
551 7 20
552 30 15
553 28 28
554 9 49
555 4 33
556 7 17
557 6 31
558 16 5
559 9 48
560 6 26
561 27 7
562 27 3
563 20 33
564 12 2
565 2 49
566 26 28
567 18 37
568 22 5
569 6 13
570 15 19
571 15 11
572 15 32
573 4 30
574 8 32
575 19 35
576 19 6
577 24 35
578 10 33
579 19 31
580 16 40
581 1 1
582 19 50
