580 3222
303 28 46
304 5 5
305 28 15
306 28 7
307 21 27
308 3 16
309 5 32
310 21 1
311 27 45
312 16 20
313 7 13
314 28 46
315 9 40
316 18 35
317 20 21
318 15 47
319 28 12
320 24 18
321 6 1
322 24 38
323 9 16
324 23 13
325 18 16
326 3 16
327 20 50
328 6 16
329 12 13
330 1 22
331 24 11
332 18 15
333 23 23
334 14 50
335 14 17
336 7 9
337 19 42
338 28 47
339 18 1
340 9 7
341 18 23
342 2 27
343 12 9
344 24 35
345 1 6
346 18 27
347 18 16
348 13 50
349 8 6
350 22 23
351 2 18
352 23 42
353 20 30
354 8 19
355 2 48
356 17 49
357 2 48
358 17 45
359 17 22
360 19 29
361 10 39
362 17 47
363 4 50
364 29 43
365 25 50
366 15 29
367 17 49
368 22 28
369 18 12
370 18 12
371 29 24
372 30 33
373 14 39
374 27 30
375 10 8
376 30 39
377 6 17
378 8 49
379 8 36
380 3 24
381 25 9
382 4 3
383 7 26
384 23 36
385 17 30
386 27 47
387 6 9
388 29 29
389 27 6
390 10 6
391 3 19
392 17 10
393 17 36
394 30 6
395 21 2
396 10 5
397 10 35
398 9 18
399 30 41
400 23 48
401 3 2
402 7 28
403 30 25
404 26 6
405 22 15
406 23 46
407 5 11
408 15 24
409 16 14
410 29 16
411 15 8
412 12 26
413 5 31
414 23 4
415 13 48
416 4 45
417 19 50
418 22 10
419 6 29
420 5 8
421 5 29
422 13 32
423 20 8
424 15 35
425 3 33
426 3 40
427 13 26
428 25 37
429 26 10
430 12 31
431 9 45
432 15 9
433 16 49
434 28 22
435 29 32
436 11 26
437 20 33
438 27 1
439 12 11
440 6 15
441 23 40
442 16 37
443 5 22
444 13 23
445 3 17
446 23 41
447 23 29
448 29 9
449 19 16
450 22 8
451 19 12
452 5 11
453 16 41
454 23 38
455 11 50
456 4 45
457 19 9
458 22 4
459 20 6
460 8 13
461 12 30
462 25 37
463 20 6
464 5 39
465 3 28
466 18 22
467 19 32
468 14 36
469 14 46
470 23 24
471 26 28
472 10 36
473 28 3
474 21 20
475 11 18
476 2 34
477 19 38
478 10 11
479 3 16
480 1 16
481 23 48
482 19 33
483 1 24
484 29 6
485 21 43
486 21 18
487 1 50
488 14 8
489 15 44
490 7 15
491 24 10
492 8 12
493 10 18
494 12 42
495 23 22
496 9 28
497 21 49
498 10 3
499 12 28
500 18 43
501 13 38
502 2 43
503 30 15
504 2 44
505 11 31
506 8 26
507 22 7
508 29 41
509 24 13
510 5 9
511 6 43
512 16 7
513 2 45
514 1 15
515 25 21
516 7 47
517 10 19
518 11 49
519 15 44
520 14 47
521 26 3
522 4 18
523 20 13
524 18 35
525 5 44
526 5 10
527 27 30
528 28 30
529 7 31
530 24 3
531 1 3
532 21 12
533 23 41
534 3 9
535 26 6
536 16 12
537 21 31
538 9 22
539 13 38
540 6 19
541 2 1
542 19 20
543 22 48
544 1 8
545 28 44
546 12 30
547 16 12
548 22 18
549 24 4
550 29 40
551 9 34
552 11 21
553 16 31
554 22 9
555 28 50
556 7 1
557 22 7
558 2 33
559 25 22
560 3 34
561 26 4
562 4 13
563 8 5
564 3 21
565 18 11
566 20 18
567 6 10
568 1 11
569 2 32
570 19 12
571 11 48
572 12 32
573 4 36
574 7 10
575 7 11
576 4 24
577 14 9
578 19 33
579 15 21
580 14 24
