553 2815
279 20 2
280 13 6
281 12 47
282 15 34
283 10 32
284 3 47
285 27 4
286 25 50
287 13 28
288 4 43
289 1 41
290 12 42
291 22 25
292 9 4
293 28 27
294 20 7
295 18 2
296 3 41
297 18 19
298 24 7
299 12 6
300 15 39
301 11 11
302 8 46
303 28 13
304 10 10
305 4 1
306 12 7
307 27 30
308 30 34
309 6 39
310 2 35
311 13 4
312 5 42
313 5 1
314 11 26
315 8 5
316 24 21
317 18 1
318 18 5
319 26 7
320 27 21
321 17 18
322 7 33
323 27 38
324 28 4
325 8 9
326 8 20
327 25 14
328 12 39
329 16 14
330 14 26
331 8 28
332 26 37
333 30 13
334 2 45
335 1 8
336 7 29
337 27 43
338 21 25
339 2 30
340 8 10
341 8 17
342 29 2
343 2 42
344 30 48
345 15 6
346 3 25
347 13 20
348 1 12
349 24 4
350 29 4
351 13 25
352 2 39
353 10 44
354 23 1
355 23 42
356 20 12
357 20 41
358 16 42
359 4 5
360 1 41
361 20 15
362 17 44
363 14 27
364 6 17
365 3 16
366 22 47
367 30 3
368 8 11
369 28 2
370 12 20
371 14 23
372 3 5
373 3 48
374 16 47
375 25 36
376 17 16
377 10 3
378 30 35
379 11 17
380 21 15
381 22 22
382 4 23
383 26 1
384 14 23
385 24 47
386 4 49
387 9 27
388 24 32
389 16 49
390 10 30
391 17 18
392 16 38
393 12 7
394 3 4
395 25 25
396 11 6
397 19 34
398 20 24
399 16 13
400 7 39
401 11 42
402 8 30
403 8 43
404 23 44
405 23 42
406 25 29
407 11 22
408 19 34
409 8 43
410 27 2
411 27 9
412 9 17
413 12 39
414 21 29
415 23 39
416 28 16
417 20 7
418 15 50
419 11 7
420 5 43
421 30 19
422 4 12
423 1 42
424 15 20
425 26 33
426 24 4
427 2 32
428 21 33
429 22 11
430 24 27
431 29 31
432 2 30
433 9 38
434 29 39
435 14 23
436 13 45
437 2 6
438 6 34
439 29 2
440 23 34
441 14 28
442 8 25
443 10 10
444 20 33
445 30 23
446 21 20
447 25 4
448 29 45
449 21 28
450 5 36
451 22 17
452 22 43
453 3 39
454 8 23
455 30 33
456 17 26
457 30 46
458 20 21
459 5 11
460 16 26
461 5 16
462 15 39
463 20 45
464 15 12
465 24 19
466 28 26
467 28 31
468 30 12
469 30 50
470 14 9
471 22 40
472 26 41
473 7 36
474 14 41
475 8 19
476 28 33
477 4 14
478 3 5
479 9 10
480 9 34
481 20 18
482 1 17
483 8 33
484 8 17
485 22 14
486 28 13
487 5 13
488 25 42
489 30 18
490 14 50
491 6 2
492 12 22
493 7 6
494 16 25
495 7 44
496 1 47
497 21 21
498 5 11
499 23 45
500 27 34
501 18 6
502 18 12
503 9 3
504 25 20
505 20 41
506 29 8
507 4 2
508 19 10
509 30 6
510 17 26
511 12 47
512 2 14
513 9 37
514 14 24
515 11 3
516 7 40
517 18 5
518 11 28
519 29 8
520 18 30
521 28 18
522 27 41
523 10 15
524 2 29
525 3 38
526 14 24
527 26 28
528 29 5
529 6 13
530 28 46
531 15 36
532 5 24
533 12 37
534 12 50
535 4 1
536 20 43
537 28 16
538 15 37
539 23 37
540 7 7
541 4 23
542 22 10
543 20 20
544 26 17
545 2 43
546 2 48
547 18 48
548 2 20
549 26 25
550 1 32
551 25 2
552 14 42
553 20 11
