510 2636
377 16 1
378 29 39
379 15 19
380 17 36
381 21 5
382 9 36
383 10 8
384 15 29
385 24 40
386 21 17
387 6 19
388 17 26
389 30 42
390 22 35
391 7 49
392 13 12
393 21 3
394 3 15
395 1 19
396 12 41
397 6 32
398 26 15
399 2 33
400 13 7
401 2 46
402 23 9
403 6 22
404 17 6
405 13 8
406 2 21
407 8 4
408 25 9
409 16 37
410 25 26
411 15 29
412 7 32
413 2 44
414 26 5
415 26 41
416 11 50
417 18 36
418 10 3
419 27 46
420 28 21
421 4 50
422 12 11
423 5 26
424 1 11
425 24 48
426 28 18
427 16 6
428 12 39
429 20 49
430 4 27
431 21 6
432 26 28
433 1 36
434 1 47
435 1 40
436 20 34
437 19 11
438 7 46
439 28 17
440 28 1
441 24 45
442 20 41
443 13 21
444 10 4
445 30 25
446 30 10
447 10 8
448 28 21
449 23 20
450 29 25
451 9 38
452 11 50
453 10 7
454 5 37
455 23 2
456 27 37
457 18 9
458 17 2
459 9 8
460 15 50
461 22 37
462 12 14
463 24 1
464 4 38
465 20 4
466 14 30
467 12 24
468 9 41
469 10 23
470 28 5
471 6 16
472 3 26
473 16 21
474 7 5
475 29 32
476 16 12
477 28 17
478 5 13
479 19 10
480 12 38
481 24 15
482 28 5
483 19 48
484 17 20
485 3 26
486 14 50
487 22 16
488 15 17
489 27 2
490 23 17
491 13 31
492 20 2
493 19 5
494 6 18
495 16 17
496 7 31
497 11 26
498 5 19
499 24 34
500 19 48
501 19 14
502 17 2
503 2 22
504 1 18
505 23 45
506 6 7
507 15 15
508 28 24
509 11 25
510 3 37
