537 2672
191 1 48
192 6 22
193 12 31
194 14 13
195 8 11
196 11 9
197 2 21
198 18 3
199 30 31
200 21 32
201 8 29
202 7 30
203 13 8
204 30 13
205 6 6
206 20 48
207 3 37
208 19 46
209 17 25
210 1 24
211 15 21
212 15 18
213 3 12
214 22 13
215 24 32
216 26 23
217 2 24
218 4 14
219 11 15
220 28 17
221 10 37
222 14 25
223 3 35
224 10 41
225 19 32
226 4 45
227 13 48
228 2 45
229 11 35
230 9 6
231 26 4
232 18 29
233 27 32
234 2 8
235 16 21
236 16 18
237 7 41
238 22 31
239 15 13
240 11 35
241 25 36
242 19 49
243 16 42
244 13 46
245 26 2
246 22 43
247 17 31
248 1 34
249 22 14
250 21 10
251 14 16
252 17 42
253 26 20
254 12 33
255 14 44
256 19 28
257 20 50
258 28 15
259 11 23
260 22 19
261 16 15
262 3 32
263 28 34
264 15 11
265 19 7
266 10 33
267 2 48
268 14 30
269 9 48
270 14 3
271 1 32
272 22 22
273 1 10
274 8 24
275 22 2
276 24 7
277 18 6
278 8 15
279 21 3
280 26 40
281 11 47
282 4 33
283 15 47
284 24 13
285 26 29
286 7 39
287 30 49
288 30 43
289 18 50
290 18 41
291 21 13
292 7 20
293 20 36
294 15 11
295 20 10
296 12 1
297 28 25
298 5 4
299 23 48
300 19 21
301 18 35
302 29 37
303 23 20
304 1 42
305 19 50
306 2 21
307 4 30
308 1 34
309 6 27
310 26 5
311 8 49
312 17 45
313 13 41
314 9 47
315 10 17
316 7 17
317 13 27
318 6 36
319 17 38
320 29 17
321 8 11
322 28 3
323 22 30
324 26 7
325 26 33
326 14 43
327 11 20
328 29 3
329 13 37
330 12 2
331 25 18
332 19 8
333 7 26
334 13 43
335 13 23
336 19 2
337 3 48
338 15 27
339 27 40
340 13 34
341 15 48
342 16 5
343 10 15
344 10 32
345 13 11
346 5 8
347 30 5
348 15 26
349 30 9
350 20 43
351 21 29
352 24 16
353 16 50
354 2 5
355 2 26
356 18 16
357 16 16
358 10 45
359 2 31
360 8 34
361 1 12
362 13 23
363 27 9
364 20 46
365 29 20
366 30 2
367 10 36
368 19 27
369 15 10
370 21 28
371 17 21
372 23 14
373 18 15
374 18 19
375 5 35
376 24 38
377 29 49
378 12 17
379 17 11
380 4 28
381 2 4
382 19 31
383 11 47
384 20 27
385 18 42
386 25 44
387 2 47
388 28 1
389 3 17
390 29 8
391 24 25
392 27 4
393 13 8
394 30 31
395 30 33
396 28 2
397 6 36
398 4 28
399 14 43
400 25 41
401 25 9
402 27 48
403 27 46
404 29 20
405 14 19
406 29 17
407 25 25
408 12 19
409 24 41
410 20 3
411 14 9
412 16 11
413 17 42
414 19 30
415 26 43
416 23 22
417 23 9
418 22 9
419 26 20
420 10 19
421 30 8
422 8 35
423 24 9
424 23 17
425 30 4
426 2 25
427 5 29
428 15 13
429 20 25
430 12 8
431 29 16
432 19 21
433 6 50
434 2 31
435 21 11
436 2 11
437 11 39
438 7 4
439 19 1
440 21 50
441 17 44
442 14 21
443 22 11
444 3 44
445 15 26
446 11 6
447 2 31
448 26 19
449 1 9
450 30 3
451 30 1
452 3 40
453 1 11
454 5 41
455 22 17
456 21 20
457 30 16
458 20 34
459 16 24
460 17 13
461 11 29
462 28 42
463 9 45
464 11 39
465 4 12
466 22 25
467 24 6
468 4 6
469 17 10
470 26 30
471 17 38
472 29 36
473 4 40
474 29 29
475 15 47
476 11 15
477 25 10
478 29 34
479 15 19
480 4 8
481 2 17
482 12 47
483 3 47
484 2 41
485 6 49
486 2 32
487 27 22
488 30 40
489 1 40
490 10 25
491 27 13
492 1 13
493 12 49
494 16 26
495 29 20
496 5 50
497 6 16
498 16 10
499 14 49
500 2 20
501 28 23
502 3 34
503 24 24
504 15 6
505 6 44
506 22 2
507 6 23
508 14 28
509 21 12
510 5 40
511 11 40
512 11 18
513 25 39
514 8 21
515 27 29
516 12 36
517 4 46
518 9 49
519 30 45
520 27 35
521 1 38
522 28 46
523 2 3
524 15 35
525 24 30
526 26 46
527 21 18
528 4 27
529 16 43
530 7 45
531 3 38
532 20 28
533 24 1
534 17 5
535 5 33
536 11 35
537 22 28
