658 3487
595 10 27
596 6 19
597 8 6
598 28 43
599 21 50
600 5 2
601 21 14
602 29 18
603 3 35
604 25 46
605 11 4
606 9 23
607 24 50
608 11 41
609 6 23
610 16 5
611 9 21
612 23 36
613 18 3
614 10 38
615 12 14
616 21 24
617 7 10
618 23 41
619 26 27
620 7 36
621 10 37
622 19 44
623 17 19
624 26 34
625 3 1
626 28 41
627 24 13
628 18 1
629 25 7
630 11 18
631 2 31
632 14 49
633 12 36
634 1 37
635 23 29
636 5 42
637 6 35
638 27 4
639 5 24
640 27 47
641 17 24
642 9 50
643 28 16
644 12 2
645 14 42
646 20 45
647 15 15
648 15 16
649 30 38
650 25 12
651 6 29
652 16 31
653 13 42
654 16 19
655 26 22
656 15 42
657 28 3
658 13 35
