528 2832
398 14 8
399 16 38
400 3 23
401 19 40
402 30 48
403 21 36
404 14 33
405 18 34
406 2 44
407 19 21
408 13 27
409 19 41
410 17 6
411 19 15
412 27 37
413 12 23
414 26 47
415 20 20
416 21 28
417 9 42
418 7 29
419 7 20
420 14 44
421 5 47
422 20 5
423 17 22
424 2 37
425 24 8
426 3 12
427 14 9
428 20 35
429 23 48
430 13 42
431 27 3
432 11 28
433 15 47
434 26 21
435 29 21
436 7 23
437 8 6
438 18 34
439 27 11
440 21 42
441 28 13
442 15 44
443 13 7
444 28 6
445 4 13
446 9 20
447 5 20
448 27 11
449 28 5
450 24 36
451 15 50
452 21 42
453 17 40
454 8 35
455 10 48
456 16 19
457 12 30
458 2 34
459 26 42
460 21 41
461 16 42
462 21 22
463 11 9
464 23 30
465 23 18
466 18 40
467 29 28
468 21 25
469 29 10
470 11 20
471 17 36
472 28 20
473 17 2
474 6 5
475 5 46
476 25 2
477 17 5
478 23 49
479 16 7
480 11 28
481 14 48
482 7 44
483 27 50
484 18 45
485 9 28
486 16 18
487 15 5
488 7 32
489 26 44
490 28 2
491 30 32
492 25 28
493 29 28
494 19 4
495 16 9
496 21 10
497 26 50
498 25 32
499 1 23
500 8 11
501 2 43
502 10 19
503 27 19
504 10 5
505 12 37
506 28 3
507 20 13
508 11 8
509 2 9
510 1 27
511 27 44
512 8 24
513 25 43
514 27 45
515 7 34
516 17 18
517 18 37
518 16 26
519 5 37
520 20 18
521 15 40
522 11 45
523 24 3
524 14 45
525 11 15
526 11 29
527 28 9
528 12 4
