619 3116
188 13 17
189 1 40
190 22 2
191 20 10
192 14 45
193 3 33
194 20 44
195 24 13
196 9 30
197 5 21
198 17 39
199 8 45
200 16 42
201 29 12
202 10 37
203 12 4
204 25 2
205 24 8
206 23 15
207 9 49
208 22 12
209 13 11
210 25 39
211 16 25
212 28 50
213 6 34
214 1 45
215 10 16
216 26 11
217 20 7
218 9 31
219 11 4
220 4 6
221 11 39
222 30 30
223 9 31
224 23 21
225 24 47
226 19 19
227 11 29
228 20 18
229 14 10
230 4 44
231 28 49
232 16 7
233 26 4
234 9 18
235 27 22
236 15 20
237 22 46
238 11 50
239 27 43
240 21 22
241 11 31
242 12 13
243 1 11
244 13 25
245 13 46
246 30 2
247 15 25
248 18 50
249 8 46
250 29 35
251 29 43
252 26 33
253 18 6
254 12 16
255 30 4
256 9 40
257 25 30
258 14 45
259 13 36
260 1 17
261 12 40
262 18 26
263 14 25
264 27 42
265 22 45
266 18 42
267 29 35
268 24 26
269 10 8
270 22 41
271 21 30
272 2 47
273 12 35
274 24 4
275 11 14
276 10 2
277 24 39
278 17 17
279 23 5
280 20 36
281 29 39
282 9 37
283 3 5
284 4 14
285 22 7
286 4 22
287 17 35
288 19 48
289 20 14
290 13 42
291 27 24
292 13 32
293 2 21
294 11 26
295 25 10
296 21 25
297 29 41
298 3 21
299 15 26
300 27 6
301 23 40
302 18 21
303 27 48
304 20 46
305 23 22
306 29 39
307 7 31
308 1 8
309 1 23
310 23 27
311 2 45
312 1 32
313 25 15
314 15 30
315 30 41
316 7 24
317 2 16
318 6 8
319 5 15
320 5 27
321 18 43
322 8 34
323 13 40
324 23 25
325 2 27
326 21 43
327 3 3
328 17 8
329 7 31
330 29 9
331 3 25
332 4 4
333 13 30
334 2 7
335 26 18
336 14 34
337 1 3
338 29 35
339 12 14
340 10 3
341 20 12
342 7 13
343 27 25
344 12 33
345 15 12
346 23 29
347 28 27
348 13 30
349 28 46
350 19 3
351 3 22
352 28 25
353 14 9
354 30 17
355 2 21
356 29 13
357 14 17
358 27 50
359 12 50
360 5 48
361 1 27
362 27 49
363 23 11
364 30 12
365 6 18
366 5 20
367 11 4
368 25 16
369 12 6
370 2 35
371 8 2
372 10 11
373 19 26
374 1 12
375 6 45
376 9 38
377 23 37
378 26 28
379 27 18
380 19 4
381 5 5
382 24 28
383 9 20
384 23 22
385 17 27
386 9 4
387 8 8
388 14 48
389 15 26
390 9 12
391 2 20
392 10 45
393 6 37
394 2 5
395 14 10
396 18 41
397 27 31
398 18 25
399 12 12
400 8 28
401 18 6
402 21 16
403 25 47
404 13 2
405 2 24
406 13 46
407 15 12
408 20 50
409 11 13
410 6 4
411 2 14
412 26 40
413 26 13
414 24 48
415 15 14
416 27 12
417 1 8
418 19 38
419 6 44
420 19 29
421 29 1
422 24 13
423 15 13
424 24 17
425 17 20
426 10 1
427 15 18
428 30 30
429 2 4
430 17 6
431 9 6
432 10 39
433 23 50
434 26 20
435 13 16
436 18 11
437 7 22
438 15 33
439 16 41
440 29 13
441 30 20
442 13 44
443 27 2
444 15 19
445 27 4
446 6 25
447 29 47
448 6 21
449 27 41
450 10 41
451 7 39
452 4 25
453 30 30
454 9 48
455 10 9
456 10 29
457 20 24
458 14 19
459 25 49
460 29 34
461 22 16
462 10 10
463 3 25
464 2 11
465 8 23
466 13 26
467 21 6
468 2 23
469 26 12
470 20 7
471 30 31
472 6 1
473 4 11
474 19 30
475 1 7
476 25 12
477 13 25
478 3 37
479 19 4
480 27 18
481 28 49
482 23 41
483 17 44
484 23 44
485 25 34
486 30 26
487 24 37
488 27 19
489 8 45
490 30 8
491 24 15
492 22 28
493 29 44
494 4 39
495 20 12
496 27 29
497 22 1
498 19 18
499 5 33
500 3 1
501 6 15
502 7 31
503 21 5
504 9 50
505 1 1
506 20 4
507 25 31
508 21 3
509 26 46
510 23 27
511 7 49
512 16 21
513 22 24
514 20 46
515 29 3
516 8 24
517 17 24
518 17 19
519 30 5
520 19 31
521 17 28
522 24 21
523 10 17
524 25 35
525 22 18
526 12 21
527 28 17
528 11 19
529 22 30
530 6 50
531 14 14
532 16 50
533 19 32
534 29 19
535 18 39
536 19 45
537 16 34
538 15 25
539 10 40
540 21 14
541 19 22
542 6 28
543 20 26
544 19 32
545 7 14
546 23 41
547 29 8
548 12 20
549 9 12
550 28 27
551 10 38
552 23 15
553 3 37
554 11 23
555 8 2
556 28 38
557 3 25
558 26 13
559 10 16
560 26 8
561 21 30
562 20 10
563 18 42
564 29 28
565 3 18
566 6 3
567 17 28
568 29 29
569 5 10
570 23 44
571 11 40
572 22 35
573 6 49
574 19 17
575 6 46
576 15 46
577 16 24
578 15 13
579 27 35
580 12 20
581 14 48
582 4 10
583 15 42
584 19 41
585 3 43
586 7 13
587 15 18
588 18 50
589 28 48
590 27 33
591 4 41
592 28 19
593 6 35
594 13 33
595 1 24
596 24 25
597 11 27
598 6 48
599 20 26
600 28 23
601 19 26
602 5 3
603 23 34
604 14 12
605 12 20
606 6 27
607 20 26
608 25 28
609 22 27
610 20 32
611 22 15
612 28 25
613 1 46
614 12 10
615 11 11
616 12 41
617 27 19
618 15 31
619 14 49
