590 2893
249 25 32
250 4 37
251 30 41
252 26 35
253 2 37
254 10 18
255 21 32
256 24 10
257 30 18
258 6 6
259 12 25
260 22 38
261 13 42
262 3 22
263 12 37
264 23 28
265 10 18
266 24 12
267 10 21
268 6 41
269 7 46
270 1 10
271 19 14
272 29 48
273 1 36
274 26 45
275 30 27
276 4 12
277 20 36
278 16 3
279 2 8
280 20 44
281 17 45
282 5 36
283 16 50
284 6 22
285 17 38
286 11 26
287 22 1
288 23 34
289 26 28
290 10 46
291 26 13
292 29 27
293 19 44
294 29 22
295 13 10
296 15 29
297 15 19
298 16 20
299 21 44
300 21 17
301 11 24
302 12 32
303 24 17
304 8 10
305 6 47
306 7 4
307 30 17
308 30 10
309 3 9
310 21 15
311 30 48
312 6 24
313 8 11
314 13 38
315 26 36
316 5 37
317 11 48
318 30 34
319 4 37
320 15 12
321 24 3
322 25 43
323 2 44
324 2 34
325 14 34
326 10 24
327 11 45
328 19 1
329 28 42
330 8 15
331 19 44
332 21 39
333 12 21
334 2 7
335 19 19
336 8 42
337 21 32
338 26 42
339 18 39
340 17 33
341 3 27
342 28 5
343 3 7
344 7 32
345 18 45
346 7 26
347 10 47
348 4 31
349 9 37
350 20 28
351 5 9
352 1 28
353 13 7
354 1 20
355 7 48
356 14 21
357 14 12
358 28 48
359 28 34
360 30 17
361 18 26
362 4 20
363 24 9
364 10 43
365 17 41
366 22 4
367 10 42
368 1 42
369 10 3
370 13 47
371 10 16
372 17 25
373 29 44
374 23 48
375 18 4
376 16 7
377 19 9
378 16 2
379 9 28
380 6 18
381 30 17
382 1 19
383 11 3
384 22 12
385 15 24
386 28 7
387 22 27
388 23 20
389 12 7
390 8 1
391 20 35
392 18 38
393 26 35
394 12 14
395 4 39
396 21 34
397 6 3
398 4 18
399 5 16
400 19 12
401 29 39
402 28 30
403 15 50
404 2 38
405 27 21
406 9 18
407 15 48
408 8 50
409 12 49
410 6 48
411 27 48
412 3 44
413 1 36
414 23 7
415 23 44
416 8 42
417 12 35
418 3 48
419 17 26
420 5 45
421 26 23
422 12 3
423 30 19
424 12 4
425 29 19
426 11 6
427 27 33
428 11 19
429 10 16
430 15 23
431 29 43
432 16 40
433 27 40
434 27 15
435 6 23
436 9 13
437 6 21
438 25 17
439 1 19
440 30 10
441 29 20
442 17 5
443 14 17
444 13 26
445 22 48
446 10 42
447 12 15
448 21 20
449 26 19
450 5 23
451 2 43
452 16 39
453 25 2
454 25 6
455 22 25
456 25 11
457 26 31
458 7 2
459 29 40
460 17 33
461 9 26
462 24 32
463 12 7
464 11 47
465 15 35
466 30 18
467 20 7
468 28 46
469 30 13
470 1 32
471 9 17
472 4 34
473 19 10
474 27 50
475 21 15
476 14 39
477 22 7
478 10 33
479 5 23
480 2 42
481 19 3
482 19 38
483 29 19
484 6 18
485 1 38
486 11 21
487 15 44
488 26 5
489 16 43
490 4 6
491 27 37
492 27 49
493 16 18
494 13 10
495 10 16
496 1 49
497 28 12
498 28 28
499 20 23
500 16 12
501 1 48
502 12 17
503 24 37
504 23 49
505 21 27
506 6 38
507 5 2
508 28 12
509 30 22
510 24 9
511 8 26
512 29 5
513 19 47
514 23 18
515 21 30
516 11 31
517 9 14
518 19 22
519 13 22
520 2 33
521 30 28
522 12 16
523 9 9
524 30 50
525 3 3
526 1 20
527 8 19
528 6 17
529 17 10
530 26 38
531 11 19
532 20 20
533 12 21
534 13 34
535 4 15
536 19 43
537 14 40
538 20 24
539 1 39
540 14 33
541 11 36
542 4 21
543 26 31
544 7 23
545 21 24
546 12 31
547 22 33
548 12 26
549 23 45
550 19 46
551 1 29
552 20 6
553 29 50
554 19 19
555 28 4
556 23 31
557 29 8
558 11 45
559 18 37
560 29 28
561 2 30
562 1 4
563 24 12
564 19 19
565 28 39
566 26 20
567 28 6
568 25 38
569 17 4
570 8 44
571 7 12
572 14 48
573 9 26
574 22 6
575 24 12
576 4 26
577 21 46
578 11 4
579 29 11
580 22 17
581 11 38
582 16 18
583 25 11
584 17 1
585 16 16
586 16 24
587 7 22
588 11 45
589 7 14
590 11 11
