514 2691
271 15 15
272 30 45
273 11 37
274 29 49
275 29 16
276 10 16
277 30 15
278 28 49
279 23 32
280 12 16
281 29 45
282 19 38
283 14 15
284 1 16
285 23 45
286 14 49
287 11 5
288 3 12
289 13 33
290 20 31
291 19 9
292 7 50
293 25 6
294 8 7
295 7 11
296 23 7
297 28 3
298 4 3
299 28 45
300 20 32
301 21 33
302 10 2
303 29 24
304 23 31
305 18 24
306 13 6
307 25 9
308 8 9
309 6 7
310 6 2
311 18 38
312 30 27
313 22 4
314 9 9
315 30 48
316 22 42
317 22 23
318 13 20
319 26 7
320 30 4
321 1 14
322 11 15
323 23 20
324 5 38
325 17 40
326 2 46
327 29 3
328 2 23
329 26 50
330 1 7
331 7 23
332 29 28
333 7 43
334 17 43
335 30 48
336 8 30
337 11 10
338 16 35
339 20 20
340 15 8
341 22 18
342 23 42
343 30 24
344 24 28
345 3 47
346 26 21
347 1 34
348 20 17
349 27 46
350 1 26
351 5 10
352 17 7
353 10 2
354 24 1
355 13 20
356 18 36
357 7 12
358 30 8
359 25 43
360 7 9
361 1 23
362 19 11
363 18 28
364 8 36
365 5 40
366 23 21
367 30 19
368 29 19
369 2 22
370 21 47
371 21 30
372 2 29
373 1 11
374 9 25
375 16 25
376 5 46
377 17 15
378 9 7
379 22 38
380 2 18
381 7 5
382 10 26
383 3 18
384 6 47
385 22 16
386 3 34
387 17 26
388 15 37
389 27 3
390 3 44
391 29 47
392 19 26
393 21 49
394 4 4
395 26 25
396 13 13
397 29 12
398 30 4
399 22 36
400 12 25
401 23 44
402 30 50
403 1 24
404 18 9
405 28 1
406 22 7
407 27 43
408 4 8
409 21 17
410 21 27
411 11 36
412 11 22
413 17 30
414 17 30
415 7 28
416 26 20
417 3 16
418 1 45
419 9 8
420 14 19
421 8 7
422 25 7
423 29 8
424 6 42
425 26 28
426 20 16
427 13 10
428 29 12
429 9 17
430 21 6
431 26 47
432 7 20
433 12 49
434 15 2
435 16 18
436 2 16
437 16 46
438 12 25
439 15 39
440 26 30
441 26 35
442 8 29
443 6 36
444 30 36
445 5 32
446 21 50
447 28 19
448 20 41
449 17 36
450 5 25
451 15 16
452 10 30
453 24 13
454 6 18
455 21 21
456 18 16
457 7 47
458 16 4
459 14 35
460 10 38
461 27 30
462 18 46
463 11 9
464 9 17
465 16 33
466 21 50
467 10 32
468 29 13
469 26 35
470 3 46
471 27 32
472 24 16
473 28 9
474 29 11
475 16 8
476 29 14
477 30 38
478 19 42
479 28 49
480 28 43
481 23 1
482 4 33
483 24 22
484 27 30
485 28 31
486 27 17
487 2 40
488 4 39
489 21 2
490 10 46
491 2 50
492 1 3
493 7 19
494 24 36
495 8 3
496 8 2
497 23 21
498 24 39
499 4 33
500 28 4
501 3 44
502 2 25
503 6 5
504 25 36
505 28 16
506 23 19
507 25 43
508 13 3
509 3 16
510 18 32
511 19 17
512 24 23
513 19 19
514 11 35
