506 2671
457 5 42
458 1 39
459 22 43
460 10 32
461 14 12
462 7 50
463 10 11
464 4 14
465 18 14
466 26 2
467 1 30
468 29 28
469 20 38
470 10 19
471 20 43
472 8 44
473 24 30
474 3 47
475 12 44
476 10 5
477 25 47
478 16 26
479 19 9
480 11 6
481 13 16
482 9 5
483 28 20
484 24 39
485 7 33
486 20 46
487 27 7
488 12 11
489 18 26
490 19 10
491 9 41
492 24 25
493 29 20
494 20 47
495 20 41
496 14 2
497 28 13
498 28 7
499 22 41
500 18 40
501 16 7
502 8 2
503 25 29
504 24 2
505 24 23
506 11 24
