568 3004
502 15 10
503 29 38
504 30 33
505 9 3
506 15 6
507 2 39
508 27 38
509 14 27
510 5 39
511 20 5
512 19 37
513 6 45
514 25 23
515 8 38
516 25 15
517 24 40
518 17 24
519 9 16
520 27 37
521 11 23
522 4 2
523 3 40
524 9 26
525 17 15
526 17 28
527 12 45
528 6 17
529 19 20
530 12 9
531 9 38
532 5 2
533 29 1
534 16 8
535 29 34
536 16 39
537 28 40
538 12 20
539 19 30
540 7 47
541 16 13
542 25 17
543 20 42
544 14 50
545 22 27
546 18 20
547 14 33
548 24 45
549 5 1
550 12 5
551 26 47
552 25 45
553 16 36
554 6 17
555 17 12
556 15 13
557 27 41
558 29 38
559 23 14
560 7 44
561 12 47
562 5 6
563 9 40
564 22 15
565 12 3
566 22 29
567 21 16
568 13 39
