600 3089
187 8 36
188 4 43
189 8 9
190 14 26
191 29 11
192 26 44
193 1 21
194 5 49
195 30 9
196 24 30
197 29 25
198 13 22
199 29 37
200 12 29
201 16 49
202 19 33
203 16 24
204 28 4
205 2 31
206 11 10
207 3 6
208 3 43
209 8 40
210 3 47
211 8 26
212 8 29
213 12 13
214 30 40
215 29 23
216 10 36
217 22 50
218 20 9
219 3 47
220 22 5
221 19 43
222 26 21
223 30 19
224 15 28
225 20 7
226 6 7
227 4 4
228 25 37
229 26 37
230 9 16
231 19 48
232 21 32
233 8 20
234 1 22
235 19 4
236 6 47
237 8 44
238 28 48
239 22 34
240 7 21
241 13 2
242 29 26
243 25 16
244 23 22
245 2 41
246 27 12
247 10 37
248 6 39
249 27 38
250 11 27
251 11 38
252 13 39
253 1 42
254 18 42
255 6 14
256 24 18
257 5 45
258 25 22
259 30 9
260 3 13
261 9 32
262 26 41
263 8 21
264 19 26
265 20 39
266 2 1
267 29 25
268 11 9
269 8 30
270 13 43
271 13 18
272 22 9
273 12 7
274 22 23
275 25 27
276 17 16
277 8 13
278 6 25
279 5 34
280 3 45
281 15 4
282 17 3
283 10 39
284 3 48
285 8 15
286 22 12
287 13 4
288 12 46
289 30 4
290 19 26
291 12 7
292 11 39
293 9 46
294 3 6
295 2 17
296 22 8
297 23 50
298 20 2
299 18 22
300 11 7
301 29 45
302 20 21
303 30 41
304 26 11
305 26 36
306 6 27
307 3 27
308 25 13
309 24 30
310 30 7
311 8 21
312 24 20
313 12 23
314 24 9
315 27 26
316 7 35
317 20 36
318 27 19
319 19 24
320 9 24
321 20 17
322 13 2
323 23 19
324 16 18
325 10 36
326 25 48
327 6 38
328 17 30
329 23 40
330 8 11
331 6 7
332 27 37
333 2 3
334 6 22
335 6 36
336 18 37
337 12 50
338 30 46
339 20 6
340 26 20
341 1 40
342 17 48
343 29 35
344 7 41
345 27 17
346 1 42
347 13 47
348 18 16
349 11 35
350 18 29
351 13 35
352 25 24
353 26 5
354 12 5
355 10 37
356 14 50
357 18 42
358 29 6
359 9 26
360 7 5
361 12 49
362 28 16
363 18 25
364 21 50
365 22 20
366 28 34
367 26 43
368 19 41
369 17 32
370 28 6
371 28 23
372 27 45
373 17 5
374 1 45
375 22 49
376 29 23
377 19 46
378 10 48
379 2 21
380 18 35
381 22 25
382 18 48
383 7 29
384 30 15
385 20 37
386 10 30
387 22 28
388 24 28
389 23 26
390 2 14
391 6 22
392 9 27
393 9 28
394 14 40
395 10 21
396 25 44
397 8 44
398 3 16
399 2 32
400 21 34
401 21 50
402 23 32
403 20 38
404 11 12
405 24 32
406 17 41
407 25 17
408 7 23
409 27 43
410 12 46
411 5 38
412 21 12
413 2 33
414 18 5
415 25 8
416 8 37
417 29 50
418 10 38
419 30 30
420 21 3
421 23 30
422 5 17
423 16 14
424 19 44
425 16 2
426 2 20
427 20 32
428 2 23
429 15 11
430 7 31
431 18 17
432 7 26
433 28 38
434 26 7
435 27 16
436 11 31
437 7 6
438 27 43
439 19 37
440 18 26
441 28 29
442 15 29
443 11 28
444 21 27
445 18 30
446 17 7
447 26 25
448 5 13
449 22 50
450 12 30
451 7 32
452 12 14
453 29 8
454 28 9
455 6 45
456 4 33
457 26 31
458 12 36
459 18 14
460 22 48
461 5 20
462 16 40
463 14 40
464 15 7
465 11 28
466 28 10
467 9 49
468 15 48
469 8 32
470 16 3
471 18 40
472 7 3
473 22 50
474 10 31
475 4 1
476 28 8
477 22 36
478 30 15
479 17 6
480 23 18
481 23 10
482 29 41
483 20 3
484 30 17
485 24 48
486 9 13
487 27 8
488 16 10
489 17 7
490 10 20
491 18 20
492 20 31
493 5 31
494 6 31
495 16 20
496 10 20
497 2 28
498 22 41
499 20 2
500 10 15
501 29 30
502 8 37
503 17 45
504 26 44
505 1 37
506 15 10
507 26 44
508 11 12
509 6 38
510 13 11
511 19 44
512 12 40
513 14 44
514 11 5
515 25 42
516 30 45
517 21 49
518 1 8
519 5 28
520 11 47
521 14 15
522 29 20
523 21 1
524 1 36
525 30 25
526 9 48
527 11 30
528 30 44
529 23 20
530 18 19
531 21 19
532 23 33
533 29 45
534 10 15
535 2 40
536 22 36
537 7 22
538 17 17
539 12 39
540 14 13
541 14 4
542 20 36
543 26 49
544 9 10
545 20 28
546 19 32
547 19 43
548 5 19
549 18 4
550 4 9
551 26 47
552 26 2
553 20 2
554 20 41
555 21 25
556 3 6
557 1 14
558 11 16
559 25 21
560 5 36
561 20 3
562 8 48
563 26 34
564 17 35
565 9 2
566 23 36
567 28 39
568 19 17
569 22 10
570 9 34
571 25 13
572 29 15
573 8 31
574 12 42
575 11 6
576 30 1
577 1 49
578 30 8
579 2 16
580 22 22
581 19 34
582 28 18
583 24 46
584 16 18
585 16 46
586 11 42
587 18 42
588 18 38
589 2 39
590 11 25
591 14 10
592 5 4
593 8 26
594 1 41
595 4 4
596 3 12
597 28 20
598 30 13
599 7 15
600 20 22
