623 3290
338 29 42
339 29 21
340 26 10
341 2 12
342 22 49
343 14 25
344 2 3
345 25 20
346 26 6
347 17 45
348 13 25
349 29 2
350 12 12
351 25 50
352 11 3
353 24 2
354 15 14
355 12 50
356 15 5
357 3 46
358 13 38
359 30 36
360 30 27
361 5 45
362 2 44
363 1 36
364 10 32
365 17 1
366 13 41
367 2 6
368 14 27
369 17 40
370 22 30
371 29 16
372 25 4
373 11 37
374 1 33
375 5 33
376 19 31
377 9 42
378 14 20
379 17 43
380 23 14
381 5 45
382 14 48
383 12 49
384 6 8
385 30 17
386 18 31
387 24 24
388 14 47
389 2 26
390 29 36
391 28 39
392 7 37
393 12 42
394 8 8
395 27 10
396 1 31
397 26 27
398 21 8
399 17 6
400 5 17
401 15 4
402 7 8
403 9 32
404 4 41
405 17 34
406 8 15
407 24 44
408 13 5
409 18 10
410 25 24
411 11 35
412 6 26
413 23 36
414 13 42
415 14 50
416 18 18
417 15 6
418 5 34
419 27 31
420 4 43
421 16 3
422 19 40
423 17 11
424 6 36
425 12 10
426 9 42
427 17 14
428 28 11
429 2 2
430 2 45
431 11 9
432 12 8
433 4 38
434 11 2
435 30 16
436 5 36
437 8 3
438 17 16
439 16 22
440 11 37
441 14 11
442 19 30
443 17 48
444 30 28
445 9 42
446 2 2
447 12 35
448 29 18
449 4 1
450 29 44
451 28 15
452 11 37
453 10 7
454 13 35
455 10 5
456 13 13
457 18 3
458 22 44
459 30 34
460 21 49
461 15 44
462 12 28
463 10 12
464 25 3
465 24 16
466 8 31
467 10 28
468 17 49
469 14 21
470 5 14
471 28 8
472 16 47
473 10 20
474 10 12
475 13 12
476 2 29
477 27 13
478 6 36
479 6 3
480 18 39
481 8 38
482 11 49
483 5 37
484 20 49
485 10 36
486 4 39
487 25 41
488 5 7
489 10 26
490 28 12
491 27 29
492 10 43
493 3 48
494 20 18
495 30 19
496 28 19
497 16 28
498 7 21
499 26 18
500 1 27
501 4 34
502 25 48
503 14 1
504 24 36
505 26 21
506 29 14
507 11 41
508 6 43
509 8 37
510 12 39
511 16 21
512 27 11
513 8 25
514 21 14
515 13 1
516 30 46
517 16 7
518 13 10
519 7 49
520 7 35
521 19 45
522 8 22
523 5 6
524 26 22
525 22 28
526 2 47
527 8 18
528 8 48
529 23 40
530 11 37
531 11 2
532 12 28
533 18 26
534 9 17
535 14 35
536 3 45
537 20 50
538 16 16
539 7 31
540 20 1
541 10 1
542 27 10
543 19 6
544 17 13
545 8 19
546 21 40
547 20 32
548 27 30
549 9 6
550 8 35
551 20 50
552 1 21
553 11 48
554 17 8
555 10 26
556 8 40
557 18 6
558 21 48
559 14 9
560 30 11
561 17 10
562 30 48
563 13 16
564 19 4
565 23 26
566 20 15
567 5 20
568 27 26
569 19 25
570 25 48
571 10 42
572 9 30
573 27 39
574 17 10
575 27 39
576 22 25
577 20 21
578 3 45
579 9 3
580 8 13
581 9 39
582 27 5
583 30 14
584 12 28
585 28 16
586 15 40
587 29 16
588 19 6
589 6 47
590 27 3
591 5 39
592 29 35
593 1 3
594 11 49
595 6 28
596 24 36
597 28 40
598 10 27
599 5 24
600 6 45
601 19 32
602 24 48
603 27 4
604 5 3
605 22 23
606 27 37
607 3 35
608 13 24
609 10 3
610 4 45
611 2 37
612 12 49
613 9 21
614 17 33
615 4 32
616 7 35
617 3 12
618 24 12
619 17 40
620 24 19
621 12 20
622 27 25
623 6 31
