657 3522
474 20 1
475 26 30
476 4 40
477 22 18
478 28 20
479 6 18
480 28 31
481 26 22
482 21 13
483 8 35
484 25 16
485 1 9
486 11 39
487 14 49
488 4 2
489 3 43
490 23 18
491 24 18
492 29 36
493 7 26
494 17 2
495 15 6
496 4 43
497 28 17
498 5 47
499 21 21
500 23 41
501 1 35
502 9 47
503 25 44
504 20 17
505 26 2
506 24 10
507 21 43
508 27 7
509 10 5
510 1 17
511 11 44
512 19 38
513 20 15
514 26 12
515 5 48
516 22 17
517 4 33
518 25 18
519 26 15
520 24 14
521 18 20
522 25 39
523 24 21
524 5 35
525 17 5
526 11 37
527 9 9
528 4 10
529 13 12
530 22 9
531 1 25
532 28 45
533 19 42
534 2 35
535 6 48
536 20 24
537 27 24
538 2 32
539 26 6
540 6 22
541 3 17
542 9 13
543 7 34
544 22 50
545 25 45
546 20 6
547 2 39
548 30 30
549 1 13
550 26 38
551 10 15
552 13 28
553 28 26
554 9 35
555 12 25
556 27 46
557 23 15
558 8 19
559 30 31
560 10 47
561 18 30
562 12 49
563 8 3
564 8 50
565 17 44
566 20 27
567 10 2
568 16 48
569 8 15
570 22 11
571 1 40
572 16 33
573 6 15
574 21 6
575 5 21
576 22 22
577 22 5
578 2 21
579 19 50
580 13 25
581 5 12
582 23 4
583 3 9
584 13 42
585 25 37
586 12 15
587 6 9
588 9 32
589 3 1
590 9 20
591 21 40
592 21 24
593 24 13
594 25 4
595 24 17
596 8 8
597 8 31
598 3 42
599 9 18
600 4 15
601 4 37
602 19 31
603 26 29
604 12 20
605 9 2
606 19 50
607 11 30
608 25 36
609 24 19
610 29 9
611 17 17
612 6 14
613 29 30
614 18 39
615 29 41
616 23 2
617 19 33
618 25 24
619 21 46
620 26 39
621 18 34
622 20 40
623 15 15
624 8 8
625 25 16
626 16 22
627 4 33
628 5 32
629 5 44
630 30 13
631 4 22
632 27 13
633 24 1
634 28 16
635 18 33
636 5 47
637 29 46
638 17 33
639 30 14
640 13 45
641 21 10
642 6 17
643 25 2
644 18 11
645 16 20
646 23 31
647 23 41
648 25 49
649 1 35
650 14 39
651 29 20
652 7 37
653 26 23
654 10 27
655 8 14
656 3 21
657 3 40
