604 3055
222 9 48
223 2 32
224 3 4
225 11 23
226 12 14
227 23 3
228 21 20
229 29 8
230 12 36
231 19 7
232 7 7
233 16 27
234 5 25
235 24 39
236 4 12
237 14 35
238 30 47
239 18 22
240 10 20
241 6 13
242 25 49
243 8 27
244 30 36
245 15 42
246 3 15
247 30 32
248 1 45
249 10 47
250 11 23
251 7 17
252 7 33
253 11 46
254 19 20
255 29 31
256 10 14
257 25 26
258 24 12
259 3 34
260 7 37
261 27 22
262 3 28
263 3 25
264 24 12
265 14 44
266 7 10
267 10 23
268 24 12
269 10 25
270 24 38
271 25 25
272 3 49
273 20 17
274 21 2
275 12 9
276 30 30
277 12 42
278 17 34
279 27 32
280 18 40
281 5 34
282 21 37
283 28 47
284 10 27
285 11 33
286 14 25
287 19 16
288 15 9
289 4 37
290 30 37
291 16 50
292 28 27
293 23 26
294 3 9
295 7 10
296 20 34
297 13 3
298 10 50
299 9 21
300 8 19
301 14 41
302 15 14
303 28 19
304 2 44
305 26 34
306 30 3
307 15 50
308 21 27
309 25 43
310 18 32
311 12 39
312 27 46
313 1 36
314 17 39
315 16 24
316 19 11
317 14 3
318 15 24
319 24 48
320 27 29
321 1 48
322 13 17
323 7 13
324 6 22
325 26 33
326 25 9
327 13 21
328 15 14
329 18 1
330 14 15
331 17 15
332 8 42
333 27 2
334 25 42
335 21 33
336 30 34
337 1 4
338 20 27
339 7 45
340 30 22
341 9 6
342 30 2
343 28 36
344 27 35
345 29 20
346 2 15
347 4 29
348 6 3
349 22 23
350 4 32
351 5 16
352 25 35
353 29 15
354 4 35
355 1 13
356 28 40
357 11 40
358 1 48
359 17 7
360 15 15
361 28 36
362 21 14
363 24 39
364 8 45
365 11 11
366 26 17
367 28 43
368 4 47
369 19 17
370 23 19
371 1 43
372 20 1
373 24 2
374 11 10
375 8 35
376 17 38
377 10 7
378 21 35
379 17 20
380 9 7
381 30 6
382 26 10
383 8 29
384 8 6
385 5 40
386 7 27
387 4 36
388 30 17
389 8 30
390 29 47
391 4 5
392 26 35
393 13 38
394 29 10
395 27 49
396 18 37
397 24 43
398 16 4
399 3 3
400 11 19
401 14 37
402 26 30
403 5 25
404 28 12
405 26 26
406 10 21
407 2 46
408 17 45
409 13 25
410 6 40
411 13 25
412 28 28
413 20 25
414 21 42
415 19 44
416 21 22
417 10 8
418 3 4
419 24 1
420 17 39
421 26 27
422 1 10
423 2 17
424 26 6
425 23 11
426 15 17
427 15 22
428 24 4
429 16 27
430 26 26
431 30 8
432 28 1
433 15 2
434 15 48
435 22 23
436 18 30
437 19 48
438 29 22
439 4 44
440 18 6
441 16 24
442 22 40
443 6 17
444 26 43
445 13 43
446 1 12
447 20 18
448 13 16
449 19 19
450 3 23
451 11 50
452 12 42
453 29 42
454 25 12
455 25 42
456 19 40
457 6 40
458 1 13
459 16 26
460 7 1
461 30 27
462 24 21
463 26 28
464 6 17
465 16 50
466 1 39
467 11 42
468 2 49
469 5 46
470 2 19
471 30 30
472 30 7
473 29 42
474 21 27
475 18 29
476 19 39
477 18 42
478 20 3
479 10 45
480 11 17
481 25 11
482 27 45
483 14 38
484 6 38
485 16 7
486 8 25
487 27 19
488 3 7
489 21 3
490 15 30
491 11 13
492 8 38
493 15 27
494 3 26
495 14 15
496 2 20
497 8 49
498 26 31
499 18 11
500 1 23
501 8 30
502 9 6
503 29 31
504 12 9
505 3 49
506 18 16
507 21 5
508 3 17
509 14 47
510 12 7
511 2 36
512 18 39
513 26 43
514 21 23
515 6 43
516 8 23
517 13 48
518 30 21
519 11 43
520 21 15
521 21 18
522 10 4
523 24 35
524 30 9
525 1 14
526 25 44
527 1 44
528 24 36
529 17 5
530 30 42
531 27 9
532 26 19
533 29 45
534 11 39
535 19 21
536 13 30
537 30 35
538 5 14
539 19 6
540 22 1
541 21 39
542 27 21
543 12 30
544 16 20
545 4 18
546 11 33
547 28 28
548 23 36
549 14 44
550 4 13
551 26 27
552 4 6
553 1 28
554 11 31
555 3 42
556 13 4
557 2 29
558 6 16
559 29 32
560 25 44
561 21 48
562 16 28
563 25 31
564 14 49
565 4 39
566 3 41
567 17 6
568 16 29
569 5 16
570 19 17
571 20 44
572 22 43
573 2 48
574 18 32
575 11 45
576 16 33
577 2 3
578 2 18
579 23 27
580 18 8
581 16 30
582 9 32
583 17 46
584 3 21
585 4 23
586 20 25
587 6 13
588 27 38
589 22 27
590 21 42
591 11 46
592 16 14
593 21 38
594 21 33
595 24 49
596 23 29
597 20 43
598 3 19
599 8 27
600 19 3
601 9 30
602 17 15
603 3 46
604 14 4
