664 3535
177 29 50
178 7 38
179 24 21
180 24 43
181 30 46
182 14 36
183 18 27
184 11 12
185 16 48
186 1 6
187 21 29
188 29 44
189 5 37
190 13 4
191 22 22
192 6 42
193 4 44
194 10 27
195 26 45
196 19 6
197 20 24
198 11 7
199 2 23
200 21 8
201 11 31
202 25 33
203 29 43
204 16 45
205 21 48
206 29 32
207 2 26
208 16 47
209 21 5
210 23 36
211 11 43
212 3 40
213 18 35
214 28 19
215 18 18
216 28 30
217 9 44
218 4 9
219 28 39
220 16 18
221 9 4
222 22 10
223 1 27
224 28 3
225 23 30
226 20 33
227 14 33
228 24 41
229 19 21
230 11 26
231 9 41
232 17 39
233 14 20
234 29 22
235 1 4
236 29 49
237 19 42
238 10 39
239 18 17
240 23 2
241 18 33
242 4 23
243 5 7
244 15 35
245 10 25
246 21 20
247 25 19
248 18 49
249 11 6
250 12 1
251 30 10
252 19 20
253 22 10
254 29 21
255 26 3
256 3 23
257 25 8
258 5 1
259 25 11
260 6 46
261 5 48
262 5 2
263 16 22
264 22 8
265 29 23
266 28 40
267 4 8
268 30 37
269 27 20
270 18 42
271 2 32
272 26 7
273 9 12
274 9 5
275 2 44
276 20 9
277 1 14
278 20 9
279 7 11
280 26 18
281 13 26
282 17 18
283 23 18
284 25 50
285 27 12
286 3 11
287 15 11
288 17 33
289 4 27
290 10 46
291 1 39
292 26 13
293 15 15
294 1 43
295 17 39
296 10 9
297 4 19
298 6 48
299 26 32
300 29 23
301 25 42
302 13 39
303 22 1
304 2 27
305 7 11
306 22 49
307 1 27
308 22 7
309 23 34
310 20 19
311 24 9
312 29 39
313 9 7
314 7 15
315 18 35
316 27 33
317 28 21
318 21 31
319 13 44
320 28 1
321 16 31
322 10 9
323 28 11
324 15 2
325 6 16
326 21 20
327 17 1
328 18 5
329 7 46
330 29 47
331 21 7
332 21 8
333 17 1
334 21 1
335 17 48
336 2 4
337 28 1
338 2 37
339 3 27
340 29 10
341 12 11
342 29 20
343 21 39
344 15 20
345 24 43
346 6 16
347 30 46
348 16 28
349 28 16
350 29 44
351 23 32
352 8 40
353 24 11
354 7 48
355 17 17
356 17 31
357 7 38
358 10 37
359 16 26
360 16 11
361 29 23
362 7 20
363 8 2
364 27 16
365 27 27
366 11 31
367 8 10
368 22 41
369 11 50
370 18 9
371 16 47
372 1 42
373 4 43
374 11 11
375 18 38
376 11 36
377 1 49
378 5 28
379 22 4
380 5 20
381 2 8
382 20 40
383 17 22
384 2 37
385 1 22
386 8 39
387 8 38
388 30 3
389 10 12
390 13 48
391 20 35
392 5 12
393 16 42
394 11 37
395 25 36
396 17 26
397 15 8
398 27 11
399 1 1
400 20 4
401 2 47
402 2 41
403 4 23
404 25 16
405 25 9
406 3 36
407 13 47
408 17 28
409 8 37
410 27 34
411 4 25
412 12 18
413 2 28
414 11 15
415 28 30
416 18 1
417 18 9
418 13 13
419 11 37
420 18 17
421 5 42
422 2 40
423 19 50
424 29 28
425 7 35
426 12 12
427 21 23
428 12 43
429 22 12
430 17 32
431 13 26
432 2 20
433 14 27
434 4 16
435 13 12
436 13 10
437 3 36
438 11 43
439 16 19
440 1 24
441 26 34
442 7 16
443 18 18
444 30 9
445 9 16
446 20 21
447 11 24
448 12 26
449 20 26
450 2 14
451 7 26
452 3 41
453 3 23
454 6 50
455 14 6
456 23 49
457 1 10
458 24 48
459 9 26
460 26 8
461 23 48
462 30 36
463 21 22
464 11 20
465 27 4
466 3 35
467 1 8
468 17 44
469 2 12
470 13 27
471 19 18
472 15 9
473 27 41
474 28 7
475 16 16
476 14 8
477 23 44
478 3 33
479 17 6
480 14 13
481 9 38
482 29 40
483 27 25
484 5 31
485 7 27
486 27 5
487 14 32
488 6 22
489 4 23
490 29 39
491 18 44
492 18 2
493 17 43
494 6 5
495 18 39
496 7 8
497 19 17
498 19 27
499 12 33
500 27 30
501 10 14
502 26 5
503 5 1
504 17 20
505 26 5
506 18 15
507 18 7
508 7 37
509 1 2
510 21 48
511 23 10
512 28 23
513 16 6
514 9 19
515 1 6
516 28 50
517 29 36
518 16 15
519 16 32
520 24 13
521 8 43
522 8 36
523 21 46
524 14 2
525 9 16
526 9 41
527 15 8
528 25 3
529 6 16
530 11 6
531 1 21
532 7 41
533 16 12
534 15 43
535 24 40
536 26 33
537 2 35
538 10 32
539 30 43
540 5 30
541 19 34
542 23 35
543 3 37
544 17 8
545 12 10
546 13 24
547 20 19
548 24 37
549 3 20
550 19 28
551 29 36
552 10 42
553 22 30
554 6 3
555 12 10
556 13 32
557 15 5
558 9 40
559 21 7
560 17 45
561 6 12
562 28 47
563 2 34
564 13 14
565 13 14
566 21 14
567 21 1
568 17 25
569 20 34
570 17 3
571 16 9
572 7 42
573 3 5
574 1 6
575 1 28
576 2 29
577 9 19
578 15 20
579 12 10
580 6 7
581 5 26
582 12 27
583 18 30
584 21 7
585 4 28
586 22 9
587 28 50
588 2 3
589 4 33
590 8 16
591 12 9
592 24 50
593 29 21
594 21 33
595 12 6
596 11 8
597 14 12
598 24 11
599 11 37
600 30 6
601 14 31
602 16 3
603 10 18
604 25 35
605 20 12
606 22 11
607 2 46
608 12 1
609 8 34
610 25 1
611 20 25
612 18 25
613 26 43
614 25 28
615 9 4
616 26 44
617 6 1
618 17 17
619 28 1
620 3 19
621 5 5
622 1 38
623 2 44
624 28 21
625 28 24
626 11 19
627 18 30
628 3 33
629 22 29
630 3 1
631 5 48
632 6 20
633 30 42
634 9 18
635 25 43
636 28 9
637 27 21
638 26 50
639 24 36
640 20 43
641 29 42
642 21 7
643 11 5
644 21 43
645 4 5
646 25 18
647 12 40
648 9 2
649 14 29
650 1 30
651 12 10
652 28 20
653 2 35
654 12 48
655 22 43
656 30 33
657 15 3
658 21 5
659 27 33
660 19 42
661 18 45
662 21 41
663 27 2
664 24 22
